Recipe,Question,label
"Combine the water and wine in the slow cooker and heat on high for 20 to 30 minutes. Add the onion, lemon, dill, salt, and salmon.
Cover and cook on high for about 20 minutes, until the salmon is opaque and cooked through according to taste. Serve hot or cold.",Is the salmon from the dill and onions in the slow cooker?,1
"Mix first 6 ingredients in cocktail shaker. Fill with ice. Cover and shake well. Strain into 2 Daiquiri or Martini glasses. Garnish each with orchid, if desired, and serve.
*Soursop (guanabana) juice is similar to pineapple juice and is available at Latin markets nationwide.",Does sorsop juice have guanabana in it?,1
"Heat oil in heavy large pot over medium-high heat. Add green onions, garlic, thyme, and chile. Sauté until soft, about 2 minutes. Add broth, pumpkin, ham, and okra. Bring to boil; reduce heat to medium and simmer until vegetables are tender, stirring occasionally, about 10 minutes. Add callaloo; cook until wilted and leaves are tender, stirring frequently, about 3 minutes. Season to taste with salt and pepper.",Do you have to add pumpkin to pot?,1
"1. Place 2 tablespoons diced fruit, 1 tablespoon citrus fruit, and some herb leaves in a glass.
2. Crush with a spoon or muddler.
3. Add 2 tablespoons syrup, or to taste.
4. Fill glass with crushed ice.
5. Mix in spirits.
6. Top with sparkling water or club soda.
Pineapple, lemon, mint, citrus syrup, vodka
Mango, lime, ginger syrup, gin
Watermelon, orange, rum
Kiwi, grapefruit, tequila",Is watermelon and pineapple the same thing?,1
"Place pineapple pieces in large jar. Pour Pisco over. Cover and refrigerate 3 days, shaking occasionally. Divide Simple Syrup between 2 bowls. Mix grated lime peel into 1 bowl and grated grapefruit peel into the other. Cover and refrigerate both syrups overnight.
Strain Pisco into pitcher; discard pineapple.
Strain both syrups into Pisco. Add lemon juice; stir to blend. Fill 12 small glasses with ice, then add punch. Garnish with pineapple leaves, if desired.",Is juicing the same as pisco?,1
"Melt lard in heavy large pot over high heat. Add ham steak, onion, both bell peppers, and garlic; sauté until vegetables are tender, about 10 minutes. Add corn and stir 5 minutes. Add ham hock and potato, then 5 cups water; bring to boil. Reduce heat to medium-low; simmer partially covered 1 hour. Remove ham hock. Season soup to taste with salt and pepper. (Can be prepared 1 day ahead. Cool slightly. Chill uncovered until cold, then cover and keep chilled. Rewarm over medium heat before serving.)",Does the ham hock soup have to be made ahead?,1
"Heat oil in large nonstick skillet over medium-high heat. Add onion, bell pepper, garlic, and oregano; sauté until soft, about 6 minutes. Add tomato sauce and wine and boil until almost evaporated, about 1 minute. Add crabmeat; lower heat to medium, cover, and cook 5 minutes. Stir in olives, cilantro, and hot sauce. Season to taste with salt and pepper. Remove from heat. Let stand 5 minutes. Spoon mixture into crab shells, if desired. Squeeze juice from lime wedges over and serve.",Does the crabmeat have to be fried?,1
"Sprinkle steaks with adobo seasoning. Place in single layer in 13x9x2-inch glass baking dish. Mix orange juice, lemon juice, and vinegar in bowl; pour over steaks. Let marinate at room temperature 1 hour.
Heat 2 tablespoons oil in each of 2 heavy large skillets over medium-high heat. Remove steaks from marinade; sprinkle with salt and pepper. Add 2 steaks to each skillet and cook to desired doneness, about 6 minutes per side for medium-rare. Serve with malanga mash.
*Available at Latin markets.",Do you need to put marinade on steaks?,1
"Combine water, Scotch bonnet or habanero chiles, green onions, thyme, crushed garlic, salt, bay leaf, and allspice in heavy large saucepan. Bring to boil. Reduce heat; cover and simmer 10 minutes to blend flavors. Add shrimp and bring to boil. Remove pan from heat; let stand until cooked through, about 20 minutes. Drain, discarding liquid. Transfer shrimp to bowl and serve warm or at room temperature, allowing diners to peel their own shrimp.",Is skewered shrimp the same as smoked shrimp?,1
"Preheat oven to 350°F. Using electric mixer, beat butter, 1/3 cup sugar, both extracts, spices, and salt in medium bowl. Beat in flour, then stir in almonds.
Using hands, roll dough into tablespoon-size balls. Place on large baking sheet, spacing apart. Bake until pale golden, about 25 minutes. Cool on sheet 5 minutes. Place remaining sugar in large bowl. Working in batches, gently coat hot cookies in sugar. Cool cookies on rack. Roll again in sugar and serve.",Do you put almonds in cookie dough?,1
"Combine walnuts, sugar, 2 teaspoons oil, and 1 tablespoon vinegar in medium nonstick skillet. Stir over medium heat until syrup coats nuts thickly, about 2 minutes. Season with salt and pepper. Transfer nuts to piece of foil. Separate nuts; freeze on foil 5 minutes or cool completely at room temperature.
Whisk remaining 1/4 cup oil, 2 1/2 tablespoons vinegar, and garlic in large bowl. Season dressing with salt and pepper. Add Bibb lettuce, radicchio, haricots verts, and nuts; toss to coat.",Is the dressing the same as the walnuts?,1
"Mix first 4 ingredients in medium bowl. Add blue cheese and stir until well blended. If too thick, thin with buttermilk by tablespoonfuls to desired consistency. (Can be made 1 day ahead. Cover and chill.)
Cook bacon in large skillet over medium heat until golden brown and beginning to crisp. Arrange lettuce on plates. Spoon dressing over. Using slotted spoon, transfer warm bacon from skillet onto salads, dividing equally. Garnish with red onion.",Does the blue cheese need to be melted?,1
"Using on/off turns, mince garlic and ginger in processor. Add beans, reserved bean liquid, cashew butter, rice vinegar, soy sauce, chili-garlic sauce, and ground star anise. Process mixture to coarse puree. Add cilantro and green onion; process to combine. Transfer to bowl; garnish with whole star anise, if desired.
*Available in the Asian foods section of many supermarkets and at Asian markets.",Is soy sauce the same as soyere sauce?,1
"Whisk together sugar, cornstarch, cocoa powder, and a pinch of salt in a 2-quart heavy saucepan, then gradually whisk in milk and cream. Bring to a boil over moderately high heat, whisking constantly, then boil, whisking, 2 minutes. (Mixture will be thick.) Remove from heat. Whisk in chocolate and vanilla until smooth.
Transfer to a bowl and chill pudding, its surface covered with wax paper (to prevent a skin from forming), until cold, at least 2 hours.",Is milk and cream the same thing?,1
"Finely chop two thirds of nuts. Coarsely grate celery root in a food processor fitted with medium shredding disk.
Stir together vinegar, salt, and pepper in a large bowl until salt is dissolved, then add celery root, chopped nuts, parsley, and shallot and toss well. Drizzle salad with oil and toss again. Serve sprinkled with remaining pecans.",Do you have to chop pecans in salad?,1
"Arrange pancetta in single layer in medium nonstick skillet. Cook over medium heat until browned and crisp (do not turn), about 8 minutes. Transfer to paper towels to drain.
Whisk oil and lemon juice in small bowl. Season dressing with salt and pepper. Place arugula and olives in medium bowl; toss with dressing. Divide salad between plates. Top with pancetta and Parmesan shavings.",Is there dressing for pancetta kale and feta cheese?,1
"Place rice in large sieve; rinse under cold running water until water runs clear. Drain. Heat oil in heavy large saucepan over medium-high heat. Add ginger and garlic; stir until fragrant, about 30 seconds. Add rice and stir 3 minutes. Stir in broth and salt. Sprinkle cilantro over. Bring to boil. Reduce heat to medium-low; cover and cook until rice is tender, about 18 minutes. Remove from heat; let stand covered 10 minutes. Fluff rice with fork. Transfer to bowl and serve.",Do you have to eat rice in the sauce?,1
"Heat oil in heavy large pot over medium-high heat. Add green onions, cumin, and paprika; sauté 5 minutes. Add broth, tomatoes with juice, chicken, and hot pepper sauce. Puree hominy with juice in processor or blender. Mix into soup; bring to boil. Reduce heat; simmer 15 minutes. Stir in cilantro. Ladle soup into bowls.",Is hominy soup the same as honky tofu?,1
"Bring water and salt to a boil in a 3-quart heavy saucepan, then add polenta in a thin stream, whisking. Cook over moderate heat, whisking, 2 minutes. Reduce heat to low and cover pan, then cook at a bare simmer, stirring with a long-handled spoon for 1 minute after every 10 minutes of cooking, 45 minutes total. Remove from heat and whisk in butter until incorporated.
Serve polenta warm.",Does the polenta in a pan have to be warm?,1
"Very finely chop together olives, capers, and pine nuts with a large heavy knife. Transfer to a large serving bowl along with parsley and red-pepper flakes, then stir in oil until combined.
Meanwhile, cook pasta in a large pot of boiling salted water, uncovered, until al dente. Reserve 1 cup pasta-cooking water, then drain in a colander.
Add spaghetti to olive mixture in bowl and toss until combined well. (If pasta is dry, moisten with some reserved cooking water.)",Do you have to cook pasta in salted water?,1
"Working in batches, cut kale crosswise into very thin slices.
Whisk together shallot, lemon juice, salt, and pepper in a small bowl, then add oil in a slow stream, whisking until combined well.
Toss kale and ricotta salata in a large bowl with enough dressing to coat well, then season with salt and pepper.",Is kale a favorite for supper parties?,1
"Combine oil and rosemary in small saucepan. Stir over medium heat just until fragrant, about 1 minute. Cool.
Whisk lemon juice, vinegar, lemon peel, salt, and pepper in small bowl.
Combine cauliflower, beans, endive, chives, parsley, and rosemary oil in medium bowl; toss. Mix in cheese. Add lemon juice mixture and toss to coat. Season salad with salt and pepper.",Do i have to cook cauliflower in olive oil?,1
"Whisk first 4 ingredients in small bowl to blend; season with salt and pepper.
Cook black-eyed peas and yam in large saucepan of boiling salted water until tender, about 8 minutes. Drain; cool. Place in large bowl. Add andouille, okra, and onion. Add enough dressing to coat and toss.",Does the andouille sauce have to be made in advance?,1
"Follow recipe for bittersweet chocolate truffle base , adding fresh thyme leaves to simmering cream. Remove from heat and let steep 20 minutes (do not strain). Stir in lemon juice and peel. Mix into melted chocolate. Chill truffle base and form truffles. Drop each freshly coated truffle (or just–formed, uncoated truffle) into bowl of cocoa nibs and turn to coat.",Do you add the thyme to the chocolate?,1
