Recipe,Question,label
"1. Preheat the oven to 350°F. Remove the leaves of the brussels sprouts. This is tedious work, but it can be done. You want as many leaves as possible, and you may need to keep cutting away the stem as you get deeper into the sprout.
2. Place the leaves on a baking sheet and drizzle generously with olive oil, tossing to coat. Sprinkle with the sea salt. Bake, turning every 5 to 7 minutes, until browned and crunchy, almost burnt, but not burnt.",Do brussels sprouts have to be trimmed off?,0
"1. Preheat the oven to 400°F. Spray a baking sheet with cooking spray.
2. Place the chicken pieces and flour in a large resealable plastic bag and toss to coat evenly. Shake off any excess flour. Place the chicken, fennel, shallots, and garlic in a single layer on the prepared baking sheet. Drizzle with the olive oil and sprinkle with the salt and black and white peppers. Bake until the chicken is cooked through and the skin is crispy, 40 to 45 minutes. Sprinkle with the parsley before serving.",Do you want to fry the chicken on top?,0
"Preheat the oven to 325°F. Place the slivered almonds on a baking sheet and toast in the oven for about 6 minutes, until golden. Remove from the oven and allow to cool. Temper the chocolate . Add the almonds and diced orange peel and mix well. Using a spoon, make small mounds of the mixture on a baking sheet lined with parchment paper. Refrigerate for 15 minutes to set before detaching the rochers from the paper. (Store for up to 1 month in an airtight container away from moisture.)",Do you use chocolate in the chocolate brownies?,0
"Chill a punch glass.
In a cocktail shaker, combine the Irish whiskey, Scotch whisky, Green Chartreuse, lemon juice, pineapple juice, orgeat syrup, and bitters. Add ice and shake vigorously until well chilled, about 30 seconds. Fine-strain into a chilled glass, finish with freshly grated nutmeg, and serve.",Is green chartreuse in irls blueberry flavor?,0
"In a large measuring cup or pitcher, combine the Worcestershire sauce, lemon juice, horseradish, hot sauce, celery seed, coriander, pepper, and salt. Add the tomato juice and vodka and stir well. Refrigerate until ready to serve.
Prepare 4 (8 ounce) drink glasses by rubbing the rim with a lime wedge and dipping in the Bacon Salt. Fill each glass with plenty of ice and divide the Bloody Mary mixture evenly among the glasses. Garnish each glass with a bacon twist and a lime wedge and serve immediately.",Does bloody mary have to be hot?,0
"Trim both ends off the lemon, then stand it on a cut side and use a sharp paring knife to cut off the peel, including the white pith; discard the peel. Cut the segments free from the membranes.
Feed the lemon segments, apple, celery, kale, and parsley through a juicer. Stir in the turmeric and serve immediately.",Do you need to juice the lemon?,0
"Preheat the oven to 150°C/300°F/gas mark 2.
Layer the cabbage, onion, sultanas, vinegar, sugar, apples, butter and mixed spice into a baking dish and season with the salt and some black pepper. Add the orange rind and juice.
Cover the dish with kitchen foil and bake for 2 1/2 hours, removing the foil for the last 20 minutes of cooking. Serve hot or cold.",Do the apples in the green salad have to be cooked?,0
"1. Preheat oven to 180°C/350°F/Gas 4.
2. Steam the spinach, drain well and roughly chop. In a large bowl, mix the cooked spinach with the onion, beaten eggs and both types of cheese. Beat well and season with pepper and nutmeg.
3. Transfer mixture to one large pie dish, or individual dishes if using. Bake in preheated oven for 25–30 minutes.",Is the cheese and spinach the same thing?,0
"Bring zest, sugar, and 1/2 cup water to a boil in a small saucepan, stirring until sugar is dissolved. Let cool; cover and chill at least 2 hours. Strain syrup into a small jar or bowl.
For each cocktail, muddle 1 piece of orange, a small handful mint sprigs, 1 ounce orange syrup, and a few dashes orange bitters in a double Old Fashioned glass or a julep cup. Add 2 ounces bourbon and stir to combine. Fill glass with crushed ice and garnish with more mint.",Do you put bourbon in the ol'fashioned cocktail?,0
"Preheat oven to 200°F. Divide between 2 wire racks set inside rimmed baking sheets. Brush with oil; sprinkle with caraway seeds and season with salt and pepper. Bake until crisp, 2–2 1/2 hours. Mix together garlic, yogurt, dill, and lemon juice; season with salt and pepper. Serve with chips.",Is there a lemon juice in gin n jam?,0
"Preheat oven to 475°F. Place eggplant on a baking sheet and toss with 1/4 cup oil; season with salt and pepper. Roast until lightly charred and very tender, 20–25 minutes; let cool slightly. Chop eggplant (skin and all) until almost a paste.
Mix eggplant in a medium bowl with garlic, lemon zest, lemon juice, tahini, and cumin; season with salt and pepper. Drizzle with oil and top with sesame seeds.",Is eggplant roasted in a preheated oven?,0
"Preheat oven to 450°F. Heat chiles, garlic, bay leaves, and oil in a small saucepan over medium heat until just beginning to sizzle, about 2 minutes. Remove chile oil from heat.
Toss shrimp and chile oil in a 3-quart baking dish; roast, turning halfway through, until shrimp are cooked through, 8–10 minutes.
Mix chile, garlic, herbs, zest, and oil in a small bowl; season with salt and pepper. Squeeze lemon over shrimp; top with gremolata.",Is fried shrimp the same as shrimp?,0
"On the stovetop, sauté the sirloin, celery, garlic, and onion in butter until meat is brown and veggies are translucent. Add to the slow cooker.
Add tomato puree, chicken broth, beef broth, flour mixture, Worcestershire sauce, ketchup, hot sauce, bay leaves, thyme, salt, and pepper to the slow cooker. Stir.
Cook on low heat for 4 hours.
Add lemon juice, parsley, and eggs 30 minutes before serving.
Immediately before serving, remove bay leaves, add sherry to taste, and garnish with lemon slices.",Does slow cooker need to be on fire?,0
"Purée scallions, garlic, ginger, gochujang, fish sauce, and rice vinegar in a blender. Heat oil in a large skillet over high heat. Cook cabbage, tossing often, until crisp-tender, about 5 minutes. Add scallion mixture and sliced scallions; season with salt.",Does the cabbage have to be cooked in a skillet?,0
"Add all ingredients except for green onions and hot sauce to the slow cooker and stir.
Cook on low heat for 8 hours.
Before serving, remove bay leaves and garnish with green onions. Season with hot sauce or a splash of seasoned vinegar, if desired.
Serve over fluffy white rice.",Does the slow cooker have hot sauce in it?,0
"Preheat oven to 450°F. Toss parsnips and oil on a rimmed baking sheet; season with salt and pepper. Roast parsnips, tossing occasionally, until tender and deep golden brown in spots, 35–40 minutes.
Meanwhile, heat chiles de árbol, butter, vinegar, and honey in a small saucepan over medium heat, stirring occasionally, until butter is melted.
Drizzle chile-honey butter over parsnips and toss to coat.",Do parsnips have to be cooked to brown?,0
"Rinse the corned beef and cut off excess fat.
Place the onion on the bottom of the slow cooker.
Place the corned beef on top of the onion.
Add water, chicken broth, carrots and cabbage.
Cook on low heat for 8 to 10 hours, or until meat is cooked and vegetables are tender.",Do you put corned beef in slow cooker?,0
"Purée chiles, garlic, lime juice, fish sauce, oil, and palm sugar in a blender until smooth.
Toss mangoes, shallots, peanuts, cilantro, mint, dried shrimp, if using, sesame seeds, and dressing in a large bowl; season with salt.
DO AHEAD: Dressing can be made 1 day ahead. Cover and chill.",Do you have to make the dressing ahead?,0
"Mix the sesame seeds and red pepper flakes on a plate, then press the salmon fillets into the mixture to coat.
Heat half the oil in a nonstick skillet over medium heat, add the salmon, and cook for 3–4 minutes on each side, until cooked through. Remove from the skillet and keep warm.
Heat the remaining oil in the skillet over high heat, add the vegetables, and stir-fry for 3–4 minutes, until just cooked. Drizzle the soy sauce over the vegetables and serve with the salmon and basmati rice.",Is the salmon and soy sauce the same thing?,0
"Feed the pear and cucumber through a juicer. Pour the juice into a blender, add the spinach, parsley, and avocado, and blend until smooth. Pour into a glass. Mix the spirulina with just enough water to make a thick liquid, then swirl it into the juice. Sprinkle with the chopped brazil nut, then serve.",Is the spirulina in a glass of wine?,0
"Cut two wafer-thin slices off one of the beet halves and reserve. Feed the beet and carrots, then the celery and cucumber, and finally the apples through a juicer. Stir in the walnuts. Fill a glass halfway with ice (if using), then pour in the juice. Thread the beet slices through a toothpick, lay it on top of the glass, and serve immediately.",Is the apple juice from the beet a dessert?,0
"In a food processor or a high powered blender, purée the ingredients together until smooth.
If necessary, scrape down the sides with a spatula and/or add a bit more water. The resulting texture should resemble—you guessed it!—ricotta cheese.
Amplify the color and flavor by mixing in 1/4 teaspoon of smoked paprika. Or add minced sundried tomatoes and fresh basil.",Do you have to add the ricotta cheese to the pasta?,0
"In a 3- to 4-quart heavy saucepan combine the amaranth and the water. Cover the pan and bring the mixture to a boil, whisking occasionally. Using a heatproof rubber spatula, push any seeds clinging to the side of the pot into the liquid then reduce the heat to low and continue to simmer, covered, until the liquid is absorbed, 20 to 25 minutes. Stir in salt.
Remove the pan from the heat and let it stand, covered, 5 to 10 minutes. Divide amaranth among bowls and top with nuts, honey, and milk.",Does a tsar have to be salty?,0
"Toast chiles in a dry medium skillet over high heat, turning often, until fragrant, about 3 minutes. Let cool slightly, then remove stems and seeds. Place chiles, onion, garlic, salt, and 1 1/2 cups water in a medium saucepan. Bring to a boil. Reduce heat and simmer until very soft, 15–20 minutes. Purée chile mixture in a blender until smooth. Strain into a medium bowl and mix in vinegar.
DO AHEAD: Salsa can be made 4 days ahead. Cover and chill.",Can you make salsa 4 days ahead?,0
"Soak onion in a small bowl of ice water at least 30 minutes. Drain and pat dry.
Whisk crème fraîche, oil, lemon juice, and vinegar in a large bowl. Add escarole, capers, and drained onion; season with salt and pepper and toss to coat.
Top salad with horseradish and season with more pepper.
DO AHEAD: Onion can be soaked 2 hours ahead. Drain just before using.",Is it okay to soak the onion in water?,0
"Pour 1 1/2 tablespoons honey in each of 4 warmed cups. Add bourbon, rye, or rum and then water. Stir until honey is completely dissolved. Garnish each cup with a lemon slice and serve.
Gin Toddy Substitute infused gin for the bourbon. Applejack Toddy Substitute pure maple syrup for the honey and applejack for the bourbon. Cinnamon tea may be substituted for the boiling water.",Is applejack the same as honey in gin?,0
"Preheat oven to 400°F. Rub pork with oil; season generously with salt and pepper and rub with fennel seeds, anise seeds, and red pepper flakes, pressing to adhere.
Place pork roast, fat side up, on a rimmed baking sheet and roast until deeply browned and an instant-read thermometer inserted into the center registers 135°F, 60–70 minutes.
Transfer to a cutting board; let pork rest at least 10 minutes before slicing.
DO AHEAD: Pork can be seasoned 1 day ahead. Cover and chill.",Is pork roast the same as pork?,0
